Date,Open,High,Low,Close,Adj Close,Volume
2019-02-21,99.660004,99.919998,98.910004,99.389999,95.045891,6413200
2019-02-22,99.820000,100.160004,99.139999,99.550003,95.198898,8086900
2019-02-25,100.120003,100.129997,99.050003,99.120003,94.787697,9235000
2019-02-26,99.019997,99.059998,97.870003,98.690002,94.376480,8488100
2019-02-27,98.120003,98.389999,97.589996,98.110001,93.821831,7902300
2019-02-28,98.110001,99.470001,97.769997,98.989998,94.663368,11375900
2019-03-01,99.470001,99.559998,97.120003,97.930000,93.649704,10352500
2019-03-04,98.120003,98.589996,97.370003,97.849998,93.573196,7683800
2019-03-05,98.129997,99.190002,98.089996,98.339996,94.041786,6119300
2019-03-06,98.269997,99.000000,97.860001,98.260002,93.965279,4696600
2019-03-07,97.709999,98.199997,97.239998,97.449997,93.190689,6126600
2019-03-08,97.550003,98.419998,97.000000,97.589996,93.324562,5659000
2019-03-11,98.040001,98.580002,97.820000,98.480003,94.175674,5345300
2019-03-12,98.529999,98.739998,98.050003,98.370003,94.070473,5070500
2019-03-13,98.699997,99.349998,98.389999,99.029999,94.701622,5482300
2019-03-14,98.410004,98.430000,97.589996,98.220001,94.432411,4925800
2019-03-15,98.279999,98.510002,97.599998,98.419998,94.624718,14600000
2019-03-18,98.300003,99.769997,98.260002,99.660004,95.816895,5770100
2019-03-19,99.989998,100.489998,99.570000,99.849998,95.999565,5414400
2019-03-20,99.199997,99.550003,98.540001,98.639999,94.836227,6323100
2019-03-21,98.250000,99.129997,98.099998,99.059998,95.240021,6551000
2019-03-22,98.580002,99.529999,97.940002,98.279999,94.490105,6708100
2019-03-25,97.800003,98.620003,97.629997,98.169998,94.384346,5407400
2019-03-26,98.360001,98.849998,98.029999,98.320000,94.528549,4945900
2019-03-27,98.139999,98.860001,95.000000,97.209999,93.461388,8471200
2019-03-28,97.589996,97.870003,96.529999,97.129997,93.384453,8054300
2019-03-29,97.589996,97.669998,97.040001,97.529999,93.769028,7439900
2019-04-01,97.970001,98.360001,97.559998,97.820000,94.047829,8505800
2019-04-02,97.760002,98.309998,96.900002,96.940002,93.201775,6274000
2019-04-03,97.120003,97.400002,96.790001,97.190002,93.442146,5687500
2019-04-04,97.250000,98.279999,97.239998,98.110001,94.326660,4026300
2019-04-05,98.250000,99.199997,98.160004,98.830002,95.018898,4656000
2019-04-08,98.449997,99.250000,98.260002,99.230003,95.403473,5422400
2019-04-09,98.800003,99.230003,98.150002,98.690002,94.884293,4367500
2019-04-10,98.510002,99.720001,98.500000,99.599998,95.759193,4091100
2019-04-11,99.699997,100.830002,99.470001,100.800003,96.912933,5606900
2019-04-12,101.000000,102.019997,101.000000,101.559998,97.643616,5162000
2019-04-15,101.300003,102.910004,101.260002,102.430000,98.480080,5111900
2019-04-16,102.889999,103.389999,102.540001,102.930000,98.960793,4828400
2019-04-17,103.000000,103.400002,102.410004,103.160004,99.181931,3729200
2019-04-18,103.110001,103.800003,102.889999,103.180000,99.201134,3727800
2019-04-22,102.779999,103.540001,102.169998,102.370003,98.422386,5079400
2019-04-23,102.529999,103.290001,101.940002,103.070000,99.095383,5050800
2019-04-24,103.139999,103.849998,103.089996,103.529999,99.537659,4697800
2019-04-25,103.239998,104.150002,102.830002,103.519997,99.528038,3961100
2019-04-26,100.449997,102.339996,99.660004,101.529999,97.614777,8107700
2019-04-29,101.879997,102.000000,100.779999,101.559998,97.643616,6379700
2019-04-30,101.769997,102.919998,101.449997,102.839996,98.874260,6133600
2019-05-01,102.769997,102.809998,101.279999,101.360001,97.451332,5337200
2019-05-02,101.430000,102.059998,100.239998,101.150002,97.249435,5007000
2019-05-03,102.320000,102.750000,101.800003,102.080002,98.143578,5316900
2019-05-06,100.750000,102.550003,100.540001,102.459999,98.508919,4613700
2019-05-07,101.800003,102.169998,100.760002,101.300003,97.393646,4575600
2019-05-08,100.250000,101.040001,99.860001,100.300003,96.432228,5882000
2019-05-09,99.269997,99.940002,98.849998,99.540001,96.209900,6240100
2019-05-10,99.760002,102.110001,99.699997,101.910004,98.500610,8742700
2019-05-13,100.449997,101.150002,99.010002,99.889999,96.548187,7361500
2019-05-14,100.139999,100.870003,99.889999,100.290001,96.934807,6353700
2019-05-15,100.199997,100.360001,99.129997,99.879997,96.538528,6740300
2019-05-16,102.830002,103.959999,100.839996,101.309998,97.920685,17122000
2019-05-17,100.239998,101.949997,99.910004,100.860001,97.485741,12371300
2019-05-20,100.389999,101.980003,100.250000,101.519997,98.123657,7194100
2019-05-21,101.510002,101.650002,100.400002,101.120003,97.737053,6889100
2019-05-22,101.599998,102.430000,101.059998,102.230003,98.809914,7340900
2019-05-23,101.820000,101.930000,100.650002,101.860001,98.452286,6454600
2019-05-24,102.180000,102.889999,102.080002,102.669998,99.235184,4483200
2019-05-28,102.559998,103.570000,102.400002,102.419998,98.993553,10271700
2019-05-29,102.110001,102.879997,101.470001,102.120003,98.703583,6520200
2019-05-30,102.489998,103.489998,101.910004,102.190002,98.771240,5019600
2019-05-31,101.349998,102.019997,100.599998,101.440002,98.046341,5927500
2019-06-03,101.629997,102.680000,101.400002,101.959999,98.548935,6614700
2019-06-04,102.610001,102.650002,101.440002,102.559998,99.128876,5964900
2019-06-05,102.750000,104.779999,102.599998,104.419998,100.926628,6902900
2019-06-06,104.489998,105.660004,104.199997,105.110001,101.593559,8063700
2019-06-07,105.230003,106.360001,105.050003,106.059998,102.511765,6809400
2019-06-10,106.480003,107.779999,106.370003,107.519997,103.922935,6325700
2019-06-11,108.000000,108.970001,107.750000,107.940002,104.328888,6747300
2019-06-12,107.919998,108.910004,107.919998,108.820000,105.179436,4635100
2019-06-13,109.000000,109.580002,108.169998,108.650002,105.015129,5485000
2019-06-14,108.779999,109.589996,108.459999,109.070000,105.421082,4525900
2019-06-17,109.120003,109.550003,108.260002,109.160004,105.508080,4147000
2019-06-18,109.800003,109.959999,108.910004,109.650002,105.981689,4911200
2019-06-19,109.800003,109.839996,108.870003,109.620003,105.952682,3924600
2019-06-20,109.820000,110.489998,109.279999,110.320000,106.629257,5001500
2019-06-21,110.339996,112.190002,110.260002,111.129997,107.412155,13178600
2019-06-24,111.489998,112.220001,111.029999,111.239998,107.518471,6032800
2019-06-25,110.879997,111.430000,110.400002,110.720001,107.015869,6105000
2019-06-26,110.849998,111.080002,110.099998,110.160004,106.474625,4161700
2019-06-27,110.059998,110.510002,108.860001,110.099998,106.416626,5481300
2019-06-28,110.550003,111.510002,110.239998,110.489998,106.793579,6506700
2019-07-01,111.300003,111.970001,110.019997,110.620003,106.919212,5514700
2019-07-02,110.830002,111.610001,110.339996,111.599998,107.866440,4062900
2019-07-03,111.180000,112.400002,111.000000,112.320000,108.562347,3207300
2019-07-05,112.000000,112.239998,111.209999,111.980003,108.233727,3579400
2019-07-08,111.919998,112.930000,111.699997,112.720001,108.948975,4715700
2019-07-09,112.889999,113.379997,112.599998,112.879997,109.103615,5423400
2019-07-10,113.120003,113.610001,112.389999,112.980003,109.200272,4579000
2019-07-11,113.339996,113.940002,113.019997,113.919998,110.108810,3896600
2019-07-12,114.089996,114.769997,113.620003,114.599998,110.766068,3743300
2019-07-15,114.669998,115.080002,114.449997,114.980003,111.133354,3346000
2019-07-16,115.330002,115.489998,114.040001,114.760002,110.920723,3488200
2019-07-17,114.809998,115.169998,114.199997,114.599998,110.766068,2688500
2019-07-18,114.349998,114.779999,113.739998,114.720001,110.882057,3223600
2019-07-19,115.000000,115.309998,113.860001,113.900002,110.089493,3796300
2019-07-22,114.099998,114.339996,112.320000,112.820000,109.045616,4516900
2019-07-23,113.120003,113.199997,111.570000,112.089996,108.340050,5754200
2019-07-24,112.029999,112.790001,111.570000,112.000000,108.253059,4177300
2019-07-25,112.180000,112.389999,111.660004,112.220001,108.465698,3851500
2019-07-26,112.120003,113.339996,111.820000,113.019997,109.238930,4729000
2019-07-29,112.839996,112.980003,111.760002,112.269997,108.514030,3746600
2019-07-30,112.059998,112.400002,111.669998,112.059998,108.311050,3035200
2019-07-31,111.910004,112.339996,109.629997,110.379997,106.687256,6211300
2019-08-01,110.320000,112.169998,109.320000,109.379997,105.720688,7455000
2019-08-02,109.739998,110.139999,108.150002,109.400002,105.740036,5656700
2019-08-05,108.000000,108.000000,105.589996,105.820000,102.279816,7570000
2019-08-06,106.190002,107.839996,105.589996,107.269997,103.681290,7016400
2019-08-07,107.019997,108.639999,105.919998,108.199997,104.580185,7278500
2019-08-08,108.010002,108.839996,107.769997,108.519997,105.405785,4374400
2019-08-09,108.059998,108.459999,106.709999,107.279999,104.201363,4193500
2019-08-12,106.720001,106.839996,104.839996,105.220001,102.200485,5868400
2019-08-13,105.250000,108.110001,104.849998,107.410004,104.327637,6675300
2019-08-14,105.480003,108.059998,105.139999,106.199997,103.152359,9312800
2019-08-15,112.529999,113.639999,110.160004,112.690002,109.456131,19812900
2019-08-16,114.080002,114.930000,112.059998,112.989998,109.747513,10965200
2019-08-19,114.349998,114.779999,113.599998,113.809998,110.543976,7178100
2019-08-20,113.860001,114.040001,112.010002,112.050003,108.834496,6112300
2019-08-21,113.980003,114.070000,111.879997,112.019997,108.805359,8156400
2019-08-22,112.199997,112.790001,111.349998,111.910004,108.698509,5995400
2019-08-23,111.620003,111.910004,110.129997,110.830002,107.649490,6236700
2019-08-26,111.559998,112.269997,111.220001,111.989998,108.776207,5935700
2019-08-27,112.419998,112.809998,111.510002,112.419998,109.193886,5733700
2019-08-28,112.279999,113.080002,111.680000,112.720001,109.485268,5371000
2019-08-29,114.199997,114.589996,113.309998,114.080002,110.806229,5270500
2019-08-30,115.000000,115.379997,113.900002,114.260002,110.981071,5705300
2019-09-03,113.680000,115.309998,113.489998,114.639999,111.350159,5942700
2019-09-04,115.690002,115.959999,114.820000,115.910004,112.583717,5782900
2019-09-05,117.669998,117.959999,115.269997,115.440002,112.127197,5826400
2019-09-06,115.440002,115.750000,114.620003,114.730003,111.437592,4346400
2019-09-09,114.500000,116.610001,114.400002,116.330002,112.991669,5973700
2019-09-10,115.989998,116.959999,115.480003,116.050003,112.719696,4857400
2019-09-11,116.000000,116.699997,115.220001,116.019997,112.690559,5284100
2019-09-12,116.650002,117.070000,115.900002,116.919998,113.564728,4474300
2019-09-13,117.160004,118.190002,116.949997,117.430000,114.060097,5638600
2019-09-16,116.540001,117.169998,115.379997,115.570000,112.253479,6090300
2019-09-17,115.320000,116.690002,115.250000,116.510002,113.166504,4604500
2019-09-18,116.910004,117.230003,116.180000,117.160004,113.797852,3956000
2019-09-19,117.400002,117.809998,116.769997,117.110001,113.749283,3380600
2019-09-20,117.349998,117.639999,116.800003,116.980003,113.623016,11332400
2019-09-23,116.610001,118.410004,116.559998,117.620003,114.244644,5162500
2019-09-24,118.250000,119.860001,118.010002,118.400002,115.002266,7273100
2019-09-25,118.470001,118.720001,117.809998,118.470001,115.070259,4613600
2019-09-26,118.800003,119.550003,118.190002,118.300003,114.905128,3986900
2019-09-27,119.209999,119.230003,117.750000,118.449997,115.050827,3434700
2019-09-30,118.669998,119.440002,118.559998,118.680000,115.274223,3401400
2019-10-01,118.849998,119.110001,117.720001,117.849998,114.468056,3729300
2019-10-02,117.400002,117.550003,115.610001,116.120003,112.787689,5944500
2019-10-03,115.879997,116.800003,114.580002,116.309998,112.972237,5206500
2019-10-04,116.400002,118.300003,116.190002,118.160004,114.769150,4627000
2019-10-07,118.099998,118.300003,116.879997,117.230003,113.865852,4695000
2019-10-08,116.809998,118.669998,116.660004,117.580002,114.205795,5125100
2019-10-09,118.180000,119.300003,118.019997,118.930000,115.517059,3903400
2019-10-10,118.900002,119.879997,118.599998,119.610001,116.177544,4341500
2019-10-11,119.919998,120.709999,118.720001,120.239998,116.789459,6127900
2019-10-14,119.849998,120.459999,119.099998,119.169998,115.750168,4573300
2019-10-15,119.330002,119.989998,118.870003,119.529999,116.099823,4516700
2019-10-16,119.309998,120.110001,119.099998,119.419998,115.992996,3781600
2019-10-17,119.669998,120.250000,119.360001,119.839996,116.400932,3910900
2019-10-18,120.449997,120.599998,119.129997,119.139999,115.721031,5592300
2019-10-21,119.300003,119.830002,118.820000,119.739998,116.303787,3410100
2019-10-22,119.750000,120.169998,119.389999,119.580002,116.148399,2544700
2019-10-23,119.169998,119.849998,118.690002,119.349998,115.925003,2840000
2019-10-24,119.150002,119.570000,118.510002,119.099998,115.682167,2900300
2019-10-25,119.000000,119.330002,118.199997,119.040001,115.623901,2564300
2019-10-28,119.250000,119.699997,118.529999,119.220001,115.798737,3404600
2019-10-29,118.500000,118.730003,117.080002,117.150002,113.788132,4791100
2019-10-30,117.180000,118.370003,117.050003,118.099998,114.710861,2996200
2019-10-31,117.930000,118.279999,116.830002,117.260002,113.894974,4881300
2019-11-01,117.919998,117.970001,117.230003,117.620003,114.244644,3762600
2019-11-04,118.400002,119.110001,117.169998,117.570000,114.196091,4646000
2019-11-05,117.680000,119.139999,117.080002,118.860001,115.449066,4217100
2019-11-06,118.830002,119.620003,118.709999,119.500000,116.070694,3614400
2019-11-07,120.000000,120.919998,119.540001,120.230003,116.779747,4441400
2019-11-08,120.309998,120.879997,118.940002,119.440002,116.012421,3832700
2019-11-11,118.699997,119.629997,118.279999,119.040001,115.623901,4439000
2019-11-12,119.599998,120.000000,118.809998,119.120003,115.701607,5063100
2019-11-13,119.160004,121.360001,118.660004,120.980003,117.508224,7711800
2019-11-14,124.599998,125.379997,119.510002,120.650002,117.187691,22504200
2019-11-15,120.680000,121.000000,118.379997,118.870003,115.458771,10137700
2019-11-18,118.449997,120.870003,118.239998,120.250000,116.799171,6548000
2019-11-19,120.110001,120.360001,119.709999,119.889999,116.449493,3715400
2019-11-20,120.209999,120.480003,118.400002,119.129997,115.711311,5075900
2019-11-21,118.830002,120.000000,118.669998,119.860001,116.420364,4302800
2019-11-22,120.150002,120.300003,119.269997,119.360001,115.934715,3843100
2019-11-25,120.000000,120.019997,117.900002,118.919998,115.507339,5881500
2019-11-26,118.959999,119.300003,118.449997,119.190002,115.769585,6292500
2019-11-27,119.389999,119.800003,118.730003,118.760002,115.351913,3434100
2019-11-29,119.139999,119.970001,119.000000,119.089996,115.672455,3157300
2019-12-02,119.150002,119.379997,117.839996,119.279999,115.857010,5670900
2019-12-03,118.400002,118.959999,117.769997,118.669998,115.264511,6594800
2019-12-04,119.120003,119.199997,118.300003,118.690002,115.283936,5556600
2019-12-05,118.360001,118.779999,117.419998,118.660004,115.771767,4352800
2019-12-06,119.080002,119.800003,118.919998,119.779999,116.864510,4340800
2019-12-09,119.570000,119.860001,119.180000,119.360001,116.454720,4816000
2019-12-10,119.349998,119.559998,119.019997,119.139999,116.240082,4282300
2019-12-11,119.400002,119.650002,118.529999,119.000000,116.103493,3506400
2019-12-12,119.000000,120.110001,118.680000,119.760002,116.844986,4149000
2019-12-13,119.160004,120.650002,119.019997,120.290001,117.362099,5366300
2019-12-16,120.419998,121.349998,120.419998,120.540001,117.606018,5350700
2019-12-17,120.949997,121.699997,120.699997,121.279999,118.327995,4575800
2019-12-18,121.510002,121.680000,119.839996,119.860001,116.942558,5103000
2019-12-19,119.940002,120.510002,119.779999,120.080002,117.157204,4464100
2019-12-20,121.480003,122.120003,120.019997,120.290001,117.362099,7954400
2019-12-23,120.199997,120.690002,119.010002,119.029999,116.132759,4485800
2019-12-24,119.129997,119.599998,119.010002,119.510002,116.601074,2227400
2019-12-26,119.610001,119.849998,118.949997,119.519997,116.610832,4223800
2019-12-27,119.940002,119.940002,119.250000,119.589996,116.679131,3544000
2019-12-30,119.800003,119.809998,119.129997,119.400002,116.493752,2945800
2019-12-31,119.500000,119.800003,118.190002,118.839996,115.947388,4912000
2020-01-02,118.860001,119.889999,118.699997,118.940002,116.044952,6764900
2020-01-03,118.269997,118.790001,117.589996,117.889999,115.020508,5399200
2020-01-06,117.400002,118.089996,116.769997,117.650002,114.786362,6445500
2020-01-07,117.260002,117.519997,116.199997,116.559998,113.722878,6846900
2020-01-08,116.300003,116.730003,115.680000,116.160004,113.332619,5875800
2020-01-09,116.150002,117.370003,116.080002,117.360001,114.503403,5563700
2020-01-10,117.239998,117.339996,115.980003,116.379997,113.547264,6054800
2020-01-13,116.379997,116.550003,115.370003,115.879997,113.059433,6112600
2020-01-14,115.470001,116.209999,115.129997,116.180000,113.352127,6585800
2020-01-15,114.629997,115.870003,114.519997,115.279999,112.474037,7454200
2020-01-16,115.500000,115.930000,115.279999,115.900002,113.078941,5369400
2020-01-17,116.050003,116.300003,114.639999,114.959999,112.161827,10045000
2020-01-21,114.589996,115.690002,114.519997,115.589996,112.776489,7353700
2020-01-22,115.220001,116.529999,115.180000,116.099998,113.274063,4926100
2020-01-23,116.209999,116.309998,115.040001,115.809998,112.991127,4305100
2020-01-24,116.000000,116.029999,114.150002,114.370003,111.586182,4383400
2020-01-27,113.190002,116.230003,112.680000,115.860001,113.039917,7018400
2020-01-28,115.980003,116.900002,115.949997,116.599998,113.761909,5270200
2020-01-29,116.559998,117.120003,115.889999,115.889999,113.069183,3775500
2020-01-30,115.610001,116.720001,115.330002,116.580002,113.742393,4581500
2020-01-31,115.800003,116.260002,113.900002,114.489998,111.703255,7775800
2020-02-03,114.900002,115.389999,114.099998,114.269997,111.488617,4347100
2020-02-04,115.239998,116.239998,114.889999,115.269997,112.464279,5232200
2020-02-05,115.599998,116.949997,114.849998,116.809998,113.966797,5682900
2020-02-06,116.830002,117.230003,116.059998,116.309998,113.478973,5352900
2020-02-07,116.110001,116.760002,115.760002,116.449997,113.615555,3689600
2020-02-10,115.750000,116.980003,115.050003,115.250000,112.444763,6144900
2020-02-11,115.430000,115.500000,114.440002,115.400002,112.591118,5796800
2020-02-12,115.500000,116.419998,115.410004,115.849998,113.030167,4735600
2020-02-13,115.849998,117.540001,115.580002,117.440002,114.581459,5333200
2020-02-14,117.669998,118.570000,117.160004,117.889999,115.020508,8130600
2020-02-18,118.470001,119.949997,117.360001,119.629997,116.718155,11513200
2020-02-19,119.500000,119.940002,117.680000,117.680000,114.815613,7187800
2020-02-20,117.209999,118.110001,116.860001,117.690002,114.825378,5022900
2020-02-21,117.440002,118.750000,117.309998,118.580002,115.693718,6242100
2020-02-24,117.459999,118.459999,115.949997,116.320000,113.488724,6616000
2020-02-25,116.349998,117.070000,114.050003,114.389999,111.605698,7764300
2020-02-26,114.699997,115.169998,113.650002,113.779999,111.010551,6673300
2020-02-27,112.559998,114.070000,110.349998,110.400002,107.712822,9492300
2020-02-28,107.690002,108.519997,104.370003,107.680000,105.059036,17456400
2020-03-02,107.599998,116.400002,107.290001,115.879997,113.059433,17074200
2020-03-03,116.080002,117.529999,112.339996,112.910004,110.161728,11113600
2020-03-04,114.239998,116.839996,113.470001,116.769997,113.927765,8208400
2020-03-05,114.400002,117.250000,113.910004,115.919998,113.098465,8546100
2020-03-06,113.870003,117.910004,113.010002,117.230003,114.376579,9803700
2020-03-09,113.820000,120.629997,112.730003,117.160004,114.308281,19747800
2020-03-10,118.099998,120.680000,114.919998,119.790001,116.874260,12599100
2020-03-11,117.510002,119.029999,112.800003,114.430000,111.644730,10540000
2020-03-12,106.019997,111.489998,102.980003,104.050003,101.517387,18774400
2020-03-13,108.239998,114.589996,103.879997,114.099998,111.322754,14320700
2020-03-16,105.199997,111.330002,102.000000,106.760002,104.161407,12251300
2020-03-17,112.769997,119.269997,110.459999,119.260002,116.357170,17602000
2020-03-18,115.000000,128.080002,114.500000,122.580002,119.596352,25785300
2020-03-19,124.459999,127.000000,117.629997,119.449997,117.058205,19033500
2020-03-20,119.500000,122.790001,111.889999,113.970001,111.687950,18474500
2020-03-23,114.169998,117.540001,112.209999,114.279999,111.991737,13122000
2020-03-24,115.870003,117.370003,111.309998,115.029999,112.726715,14235000
2020-03-25,112.970001,114.000000,108.050003,109.400002,107.209450,17762500
2020-03-26,109.400002,110.870003,106.849998,109.820000,107.621040,19416900
2020-03-27,110.110001,112.279999,108.599998,109.580002,107.385841,12053500
2020-03-30,111.860001,115.800003,110.940002,115.190002,112.883507,9737500
2020-03-31,114.309998,116.190002,112.639999,113.620003,111.344948,8752800
2020-04-01,112.150002,115.529999,111.800003,114.139999,111.854530,9423200
2020-04-02,113.180000,119.110001,112.339996,118.650002,116.274223,9838500
2020-04-03,117.209999,119.910004,117.029999,119.480003,117.087608,9541700
2020-04-06,119.059998,126.389999,118.940002,126.070000,123.545662,15922900
2020-04-07,123.980003,126.489998,121.639999,121.989998,119.547333,13789900
2020-04-08,123.690002,123.809998,120.589996,121.839996,119.400345,9292200
2020-04-09,118.220001,122.870003,117.660004,121.800003,119.361168,10942900
2020-04-13,121.269997,125.669998,121.169998,125.300003,122.791077,8064700
2020-04-14,127.099998,129.789993,126.040001,129.000000,126.416985,11366300
2020-04-15,129.000000,129.880005,127.120003,128.759995,126.181793,7478400
2020-04-16,129.000000,132.919998,128.250000,132.330002,129.680313,10627400
2020-04-17,131.479996,132.970001,129.729996,132.119995,129.474518,10305100
2020-04-20,132.389999,133.380005,129.759995,129.850006,127.249977,8133900
2020-04-21,130.070007,131.029999,128.160004,129.210007,126.622795,9300200
2020-04-22,130.000000,132.380005,128.899994,131.589996,128.955139,6482700
2020-04-23,129.850006,131.089996,127.730003,128.529999,125.956398,9613300
2020-04-24,129.350006,129.889999,128.559998,129.440002,126.848175,5781200
2020-04-27,130.000000,130.309998,128.169998,128.300003,125.731003,5974600
2020-04-28,128.279999,130.240005,127.699997,128.000000,125.437012,6910700
2020-04-29,125.570000,125.760002,122.550003,123.599998,121.125107,14870700
2020-04-30,123.080002,123.440002,121.040001,121.550003,119.116165,13499300
2020-05-01,121.480003,123.690002,120.779999,122.919998,120.458733,10381300
2020-05-04,123.839996,124.400002,121.709999,123.699997,121.223106,5935900
2020-05-05,123.800003,125.260002,123.260002,124.730003,122.232491,6445800
2020-05-06,125.209999,125.489998,122.849998,123.300003,120.831123,5769700
2020-05-07,123.459999,123.980003,121.500000,121.889999,119.974800,9115200
2020-05-08,122.750000,123.010002,121.620003,122.940002,121.008293,6943600
2020-05-11,123.040001,124.309998,123.010002,123.669998,121.726814,8447300
2020-05-12,124.480003,125.660004,123.779999,123.779999,121.835098,6366700
2020-05-13,123.500000,126.239998,123.089996,123.709999,121.766197,9725100
2020-05-14,124.849998,125.129997,121.300003,123.419998,121.480743,7411000
2020-05-15,123.470001,125.940002,123.089996,125.940002,123.961159,10590000
2020-05-18,127.500000,128.559998,126.099998,127.660004,125.654129,12877900
2020-05-19,131.750000,131.990005,124.809998,124.949997,122.986717,24915400
2020-05-20,126.489998,126.589996,124.629997,125.449997,123.478851,10748800
2020-05-21,124.889999,126.139999,124.250000,124.989998,123.026077,7482700
2020-05-22,125.099998,125.349998,123.769997,124.330002,122.376457,7453200
2020-05-26,124.339996,125.510002,123.629997,123.860001,121.913841,7910200
2020-05-27,123.970001,124.489998,121.029999,122.480003,120.555519,10357900
2020-05-28,123.720001,124.949997,123.160004,123.690002,121.746521,8141600
2020-05-29,124.239998,124.709999,121.930000,124.059998,122.110695,9770400
2020-06-01,123.440002,124.410004,122.360001,123.959999,122.012260,6850100
2020-06-02,123.589996,124.150002,122.809998,123.940002,121.992584,6395900
2020-06-03,123.900002,123.989998,122.660004,123.470001,121.529976,6754300
2020-06-04,122.800003,123.889999,121.820000,122.110001,120.191338,8005000
2020-06-05,122.570000,122.680000,119.910004,121.559998,119.649971,13112400
2020-06-08,119.580002,121.239998,119.459999,121.239998,119.335007,9448100
2020-06-09,121.599998,122.000000,120.559998,121.349998,119.443275,6915400
2020-06-10,121.559998,122.500000,121.129997,121.160004,119.256264,9380500
2020-06-11,120.989998,122.580002,119.480003,120.089996,118.203072,11387600
2020-06-12,120.510002,120.750000,117.059998,117.739998,115.889999,10786400
2020-06-15,118.400002,118.680000,117.010002,118.080002,116.224655,10901100
2020-06-16,119.800003,120.230003,118.540001,119.650002,117.769989,8389200
2020-06-17,119.860001,120.129997,118.400002,119.029999,117.159721,6722300
2020-06-18,118.540001,119.059998,117.660004,117.989998,116.136070,6690000
2020-06-19,118.889999,120.300003,117.750000,119.849998,117.966850,13359600
2020-06-22,120.970001,122.089996,120.400002,121.680000,119.768089,9112800
2020-06-23,122.750000,122.849998,120.959999,121.070000,119.167671,6575900
2020-06-24,120.739998,121.120003,119.580002,120.300003,118.409775,6871600
2020-06-25,119.760002,120.160004,118.379997,119.709999,117.829048,6856600
2020-06-26,119.599998,120.839996,118.019997,118.320000,116.460884,8997200
2020-06-29,118.500000,119.680000,118.220001,119.059998,117.189255,5503800
2020-06-30,119.220001,120.129997,118.540001,119.779999,117.897949,6836400
2020-07-01,119.449997,119.919998,118.660004,119.690002,117.809364,6577900
2020-07-02,120.089996,120.879997,118.860001,119.209999,117.336891,5898600
2020-07-06,119.800003,119.870003,118.220001,118.889999,117.021927,7231700
2020-07-07,118.449997,127.550003,118.220001,126.949997,124.955276,31152700
2020-07-08,128.000000,128.130005,124.400002,124.440002,122.484718,17405700
2020-07-09,125.610001,128.179993,124.949997,127.750000,125.742714,14257200
2020-07-10,128.740005,131.369995,127.260002,130.679993,128.626678,14745600
2020-07-13,131.330002,133.630005,128.889999,129.520004,127.484901,14112800
2020-07-14,129.279999,132.500000,129.029999,132.009995,129.935776,8818600
2020-07-15,132.270004,134.130005,130.800003,132.000000,129.925919,10577100
