Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,114.570000,115.080002,113.949997,114.510002,111.998543,6080900
2018-01-03,114.949997,115.790001,114.660004,115.650002,113.113533,6946100
2018-01-04,116.250000,117.360001,116.029999,116.080002,113.534111,7805300
2018-01-05,116.989998,119.000000,116.419998,118.860001,116.253151,8590500
2018-01-08,118.610001,120.480003,118.070000,119.339996,116.722610,6660700
2018-01-09,119.970001,119.970001,118.660004,119.110001,116.497658,6562400
2018-01-10,118.690002,119.050003,117.459999,118.980003,116.370522,7490300
2018-01-11,118.800003,119.980003,118.680000,119.839996,117.211647,5982100
2018-01-12,120.120003,120.349998,119.709999,120.089996,117.456154,5585800
2018-01-16,121.180000,121.940002,119.910004,120.389999,117.749565,8803800
2018-01-17,121.199997,122.160004,120.730003,121.980003,119.304703,7991500
2018-01-18,122.519997,123.199997,122.029999,123.110001,120.409935,8661000
2018-01-19,123.050003,123.650002,121.919998,122.699997,120.008904,8250700
2018-01-22,122.870003,124.330002,122.400002,124.330002,121.603180,9355000
2018-01-23,124.599998,125.510002,124.209999,124.650002,121.916153,5683300
2018-01-24,125.050003,125.449997,123.709999,124.550003,121.818336,6425200
2018-01-25,125.000000,125.470001,124.629997,125.220001,122.473648,7166400
2018-01-26,125.769997,126.379997,124.760002,126.320000,123.549530,5604900
2018-01-29,126.739998,126.879997,124.690002,124.839996,122.101974,6257900
2018-01-30,123.820000,124.290001,122.839996,123.550003,120.840256,8154400
2018-01-31,123.779999,124.480003,123.040001,124.230003,121.505371,7338200
2018-02-01,124.739998,126.260002,124.099998,125.720001,122.962692,11169700
2018-02-02,123.720001,123.720001,120.699997,120.910004,118.258186,13937700
2018-02-05,118.699997,121.129997,115.010002,116.269997,113.719933,16623900
2018-02-06,115.199997,120.300003,113.250000,119.970001,117.338783,19053300
2018-02-07,120.089996,122.459999,119.209999,119.650002,117.025810,9294000
2018-02-08,119.529999,119.820000,113.540001,113.860001,111.362785,12673400
2018-02-09,114.550003,117.209999,111.019997,116.320000,113.768845,17695500
2018-02-12,117.790001,118.839996,116.879997,118.470001,115.871689,11526300
2018-02-13,117.849998,118.800003,117.129997,118.349998,115.754333,7803900
2018-02-14,117.620003,120.949997,117.500000,120.830002,118.179932,9206400
2018-02-15,121.699997,122.309998,119.970001,122.279999,119.806343,6921300
2018-02-16,121.629997,122.989998,121.570000,121.849998,119.385048,6371400
2018-02-20,121.349998,123.050003,121.019997,122.010002,119.541817,6182800
2018-02-21,122.050003,122.830002,120.410004,120.430000,117.993767,7676100
2018-02-22,120.669998,121.379997,119.620003,120.379997,117.944771,4994000
2018-02-23,121.570000,122.959999,121.220001,122.930000,120.443192,5036900
2018-02-26,123.580002,124.599998,123.320000,124.589996,122.069611,6270500
2018-02-27,124.699997,125.300003,123.349998,123.370003,120.874298,7287200
2018-02-28,123.650002,124.980003,122.879997,122.940002,120.452988,6780900
2018-03-01,123.260002,124.000000,119.620003,120.400002,117.964378,8819600
2018-03-02,119.089996,120.980003,117.860001,120.769997,118.326889,7581900
2018-03-05,120.449997,122.309998,119.440002,121.879997,119.414436,5810200
2018-03-06,122.830002,123.239998,120.669998,121.059998,118.611015,7464400
2018-03-07,120.029999,122.239998,119.699997,121.849998,119.385048,7254100
2018-03-08,121.959999,122.820000,121.169998,122.220001,119.747566,6948900
2018-03-09,123.250000,124.790001,122.870003,124.510002,121.991241,6397700
2018-03-12,124.750000,124.980003,123.480003,124.239998,121.726692,8636000
2018-03-13,124.250000,125.000000,122.900002,123.199997,120.707733,9479500
2018-03-14,124.040001,124.040001,121.900002,122.580002,120.100281,7855000
2018-03-15,123.129997,124.419998,122.699997,123.410004,120.913490,5861900
2018-03-16,123.849998,125.050003,123.330002,124.529999,122.010818,9447100
2018-03-19,123.940002,124.309998,122.279999,123.209999,120.717522,17387800
2018-03-20,123.379997,125.169998,123.300003,124.910004,122.383148,7779700
2018-03-21,124.900002,125.440002,123.070000,123.220001,120.727325,7359500
2018-03-22,122.199997,122.680000,119.699997,119.989998,117.562675,10501500
2018-03-23,119.889999,120.330002,116.760002,117.000000,114.633156,10024300
2018-03-26,119.089996,120.739998,117.800003,120.639999,118.199516,8735400
2018-03-27,121.519997,121.599998,116.739998,117.400002,115.025070,9008600
2018-03-28,116.930000,118.070000,116.029999,116.989998,114.623344,9420400
2018-03-29,117.680000,120.589996,117.040001,119.620003,117.200172,12918100
2018-04-02,119.269997,119.830002,116.760002,118.389999,115.995049,9877100
2018-04-03,118.889999,119.989998,117.489998,119.199997,116.788651,7084800
2018-04-04,116.900002,120.120003,116.709999,119.809998,117.386299,8425700
2018-04-05,121.000000,122.010002,120.370003,121.190002,118.738388,6816000
2018-04-06,120.180000,120.559998,117.120003,117.699997,115.319008,8383800
2018-04-09,118.629997,120.669998,118.629997,118.790001,116.386948,7024800
2018-04-10,120.559998,121.160004,119.639999,120.720001,118.277901,8947200
2018-04-11,119.989998,121.660004,119.620003,119.779999,117.356918,5874900
2018-04-12,120.400002,121.980003,120.389999,121.070000,118.620819,5666000
2018-04-13,121.730003,122.470001,120.650002,120.750000,118.307304,9174300
2018-04-16,122.110001,122.870003,121.510002,121.879997,119.414436,6903200
2018-04-17,122.910004,124.260002,122.519997,123.800003,121.295601,5979600
2018-04-18,124.059998,124.870003,123.379997,124.480003,121.961845,5171000
2018-04-19,124.309998,124.720001,123.150002,123.959999,121.452354,7294100
2018-04-20,124.059998,124.820000,123.309998,124.199997,121.687500,7479400
2018-04-23,124.300003,124.970001,123.900002,124.459999,121.942245,8004300
2018-04-24,124.870003,125.040001,120.550003,121.269997,118.816765,9434400
2018-04-25,121.139999,121.349998,119.370003,121.209999,118.757988,8001200
2018-04-26,125.139999,127.589996,123.779999,127.080002,124.509247,14345800
2018-04-27,126.440002,127.059998,125.389999,126.010002,123.460892,6842700
2018-04-30,126.739998,127.900002,126.660004,126.879997,124.313293,8449200
2018-05-01,126.860001,127.570000,125.510002,127.510002,124.930550,6407300
2018-05-02,127.879997,128.100006,126.000000,126.379997,123.823410,8515300
2018-05-03,125.809998,127.459999,125.320000,127.180000,124.607224,6778600
2018-05-04,126.330002,128.360001,126.070000,128.160004,125.567398,5798400
2018-05-07,128.399994,129.520004,128.250000,129.259995,126.645149,5737300
